file_name,file_path,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,polarity,mz_min,mz_max,rt_min,rt_max,write_time
3B3_6_10_tucker-58-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B3_6_10_tucker-58-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046262137,12.502978,2019-02-10 01:36:33.025312
3A9_6_5_tucker-58-s013-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3A9_6_5_tucker-58-s013-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0045894297,12.501326,2019-02-10 00:56:18.347016
3B11_6_17_palenik-42-s007-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B11_6_17_palenik-42-s007-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046319,12.500715,2019-02-09 18:42:58.578952
2D1_4_29_rohwer-85-s012-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2D1_4_29_rohwer-85-s012-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,950.0000,0.0046272667,12.502345,2019-02-07 11:06:14.822576
2A9_3_44_king-27-s009-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2A9_3_44_king-27-s009-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0045842004,12.501217,2019-02-06 19:15:33.221944
7F2_8_53_thomas-19-s045-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7F2_8_53_thomas-19-s045-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036268663,12.504179,2019-02-05 15:16:34.174664
2C5_4_7_rohwer-85-s011-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2C5_4_7_rohwer-85-s011-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,950.0000,0.0045743338,12.50058,2019-02-07 08:51:57.289664
1H11_3_30_king-27-s017-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H11_3_30_king-27-s017-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0045786293,12.501807,2019-02-06 18:21:50.473968
4G11_7_35_zaneveld-9-s015-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G11_7_35_zaneveld-9-s015-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0046265832,12.500299,2019-02-10 18:48:33.254784
8C2_TDS8.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8C2_TDS8.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045837156,12.501723,2019-02-08 01:11:39.872016
8D9_Myrold59-soil-16-NRCS0371.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8D9_Myrold59-soil-16-NRCS0371.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045764478,12.50062,2019-02-08 06:10:31.015480
5D8_3_77_sandin-54-s012-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D8_3_77_sandin-54-s012-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.003576552,12.502662,2019-02-03 23:01:57.704376
8G12_Seedorf71-P2soil-4.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8G12_Seedorf71-P2soil-4.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046255978,12.50111,2019-02-08 17:26:57.372552
5C4_3_24_girguis-50-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5C4_3_24_girguis-50-s011-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035792819,12.50007,2019-02-04 00:25:59.705592
5B7_3_5_sandin-54-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5B7_3_5_sandin-54-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0036295485,12.499512,2019-02-03 20:34:23.704368
7H7_8_77_thomas-19-s032-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H7_8_77_thomas-19-s032-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035769136,12.500299,2019-02-05 22:48:59.890008
5B4_2_78_minich-76-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5B4_2_78_minich-76-s005-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0035778991,12.500765,2019-02-03 18:30:01.701000
9C2_pinto62-excavatedsoil-3.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9C2_pinto62-excavatedsoil-3.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045842838,12.500369,2019-02-09 04:22:04.575928
5C6_3_26_girguis-50-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5C6_3_26_girguis-50-s008-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035769653,12.503566,2019-02-04 01:06:13.705144
2A11_3_46_king-27-s012-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2A11_3_46_king-27-s012-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045801353,12.501738,2019-02-06 19:42:26.548920
9B6_pinto62-undisturbedsoil-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B6_pinto62-undisturbedsoil-1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046374313,12.501616,2019-02-09 02:04:17.782920
8H7_Cen16-12102015.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8H7_Cen16-12102015.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045758319,12.500413,2019-02-08 19:01:03.528416
6A4_4_71_mousseau-88-s064-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6A4_4_71_mousseau-88-s064-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.003631432,12.498304,2019-02-02 22:57:45.445856
1A11_1_13_king-27-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1A11_1_13_king-27-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046326629,12.501393,2019-02-06 16:34:14.401832
6C7_5_19_mousseau-88-s085-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6C7_5_19_mousseau-88-s085-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036328665,12.502745,2019-02-03 06:00:33.466208
7A8_8_7_song-52-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7A8_8_7_song-52-s007-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036332678,12.501429,2019-02-04 23:16:56.007656
4D5_thomas-18-s050-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4D5_thomas-18-s050-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.004623599,12.500081,2019-02-11 13:01:29.530632
9D4_pinto62-bottonchambersoil-6.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9D4_pinto62-bottonchambersoil-6.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045814307,12.50121,2019-02-09 08:00:23.215976
9A3_Cen19-12102015.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A3_Cen19-12102015.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046334815,12.500708,2019-02-08 22:12:28.782536
5G5_4_46_mousseau-88-s039-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5G5_4_46_mousseau-88-s039-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035783998,12.500005,2019-02-04 11:47:01.922136
8E8_Schmidt56-soil-Nepal-5096.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E8_Schmidt56-soil-Nepal-5096.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045808506,12.501534,2019-02-08 09:08:32.355480
3H6_7_56_zaneveld-9-s019-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3H6_7_56_zaneveld-9-s019-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045851858,12.501845,2019-02-10 14:56:38.924320
6B5_5_5_mousseau-88-s096-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B5_5_5_mousseau-88-s096-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035745136,12.502281,2019-02-03 02:22:33.445760
8C9_TDI1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8C9_TDI1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046326669,12.50258,2019-02-08 02:45:39.158896
2A2_3_33_jensen-43-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2A2_3_33_jensen-43-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045814347,12.5011,2019-02-07 04:19:50.724144
1H7_3_21_mayer-33-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H7_3_21_mayer-33-s007-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,955.0000,0.0046386671,12.501996,2019-02-06 13:59:15.696272
5F12_4_40_mousseau-88-s044-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5F12_4_40_mousseau-88-s044-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.003630232,12.500232,2019-02-04 10:09:35.703616
4C12_1_15_thomas-18-s035-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4C12_1_15_thomas-18-s035-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,960.0000,0.0046268852,12.500749,2019-02-11 11:54:25.431560
1C2_1_35_metcalf-40-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C2_1_35_metcalf-40-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,875.0000,0.0045903158,12.501152,2019-02-06 03:47:55.460776
3G11_7_2_distel-72-s015-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G11_7_2_distel-72-s015-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0045923503,12.502831,2019-02-10 13:32:27.399976
2D8_4_65_rohwer-85-s014-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2D8_4_65_rohwer-85-s014-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,950.0000,0.0045752636,12.500775,2019-02-07 12:26:47.720200
3E6_2_10_uren-82-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E6_2_10_uren-82-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.004579734,12.500373,2019-02-10 09:06:35.739176
4F4_7_7_zaneveld-9-s014-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4F4_7_7_zaneveld-9-s014-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046234838,12.501798,2019-02-10 16:20:47.781584
2C9_4_13_rohwer-85-s027-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2C9_4_13_rohwer-85-s027-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045815499,12.500395,2019-02-07 10:12:32.934224
8E1_Schmidt56-soil-Nepal-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E1_Schmidt56-soil-Nepal-1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045774809,12.501075,2019-02-08 07:34:36.780328
1E8_2_12_bowen-74-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1E8_2_12_bowen-74-s005-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045956643,12.499964,2019-02-06 22:53:59.035528
5H7_4_60_mousseau-88-s035-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5H7_4_60_mousseau-88-s035-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0036321632,12.500354,2019-02-04 15:28:47.928056
7F6_8_56_song-53-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7F6_8_56_song-53-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035803508,12.501692,2019-02-05 16:10:12.177960
5H4_4_58_mousseau-88-s062-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5H4_4_58_mousseau-88-s062-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,940.0000,0.0036290002,12.500355,2019-02-04 14:31:33.933456
5C8_3_41_sandin-54-s014-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5C8_3_41_sandin-54-s014-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036401144,12.499987,2019-02-03 21:41:29.704448
4C6_3_75_pinto-63-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4C6_3_75_pinto-63-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0046265832,12.500007,2019-02-12 06:43:25.042264
1F6_2_51_bowen-74-s013-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1F6_2_51_bowen-74-s013-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045778147,12.499704,2019-02-07 00:41:26.815768
9B8_pinto62-sidechambersoil-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B8_pinto62-sidechambersoil-1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045848163,12.50104,2019-02-09 02:31:08.792792
6A6_4_72_mousseau-88-s081-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6A6_4_72_mousseau-88-s081-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0035754474,12.501804,2019-02-02 23:24:41.457976
1C7_1_41_berry-2-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C7_1_41_berry-2-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046343676,12.500167,2019-02-06 08:20:01.787768
6D8_5_35_mousseau-88-s108-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6D8_5_35_mousseau-88-s108-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0036236636,12.499652,2019-02-03 09:38:33.669904
6E8_7_33_distel-72-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E8_7_33_distel-72-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,970.0000,0.0036266319,12.500705,2019-02-03 12:49:49.706608
1C11_1_45_berry-2-s010-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C11_1_45_berry-2-s010-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045848997,12.501645,2019-02-06 08:46:55.118928
7B4_8_14_song-52-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7B4_8_14_song-52-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035711956,12.501627,2019-02-05 01:34:38.004128
8D1_Myrold59-soil-8-NRCS0176.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8D1_Myrold59-soil-8-NRCS0176.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046324841,12.501098,2019-02-08 04:23:06.649368
8B8_TGP11.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B8_TGP11.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045803976,12.502011,2019-02-07 23:20:41.563648
3C12_6_30_tucker-58-s011-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3C12_6_30_tucker-58-s011-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.004578983,12.500191,2019-02-10 03:10:32.373576
1B7_1_28_berry-2-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1B7_1_28_berry-2-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045720172,12.501963,2019-02-06 07:39:46.968872
6D3_5_29_mousseau-88-s109-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6D3_5_29_mousseau-88-s109-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035789481,12.502902,2019-02-03 08:31:31.608200
